StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,OG_BI_male_afro_1,OG_BI_male_skin_1,OG_BI_male_masc_1,OG_BI_male_traits_1,OG_BI_male_traits_2,OG_BI_male_traits_3,OG_BI_male_traits_4,OG_BI_male_traits_5,OG_BI_male_traits_6,OG_BI_male_traits_DO,N_Biracial_male_afro_1,N_Biracial_male_skin_1,N_Biracial_male_masc_1,N_Biracial_male_trai_1,N_Biracial_male_trai_2,N_Biracial_male_trai_3,N_Biracial_male_trai_4,N_Biracial_male_trai_5,N_Biracial_male_trai_6,BI_female_afro_1,BI_female_skin_1,BI_female_masc_1,BI_female_traits_1,BI_female_traits_2,BI_female_traits_3,BI_female_traits_4,BI_female_traits_5,BI_female_traits_6,BI_female_traits_DO,Black_female_afro_1,Black_female_skin_1,Black_female_masc_1,Black_female_traits_1,Black_female_traits_2,Black_female_traits_3,Black_female_traits_4,Black_female_traits_5,Black_female_traits_6,Black_female_traits_DO,White_female_afro_1,White_female_skin_1,White_female_masc_1,White_female_traits_1,White_female_traits_2,White_female_traits_3,White_female_traits_4,White_female_traits_5,White_female_traits_6,White_female_traits_DO,Black_male_afro_1,Black_male_skin_1,Black_male_masc_1,Black_male_traits_1,Black_male_traits_2,Black_male_traits_3,Black_male_traits_4,Black_male_traits_5,Black_male_traits_6,Black_male_traits_DO,White_male_afro_1,White_male_skin_1,White_male_masc_1,White_male_traits_1,White_male_traits_2,White_male_traits_3,White_male_traits_4,White_male_traits_5,White_male_traits_6,White_male_traits_DO,Ambig_afro_1,Ambig_skin_1,Ambig_masc_1,Ambig_traits_1,Ambig_traits_2,Ambig_traits_3,Ambig_traits_4,Ambig_traits_5,Ambig_traits_6,Ambig_traits_DO,bot_check,random_response,age,race,race_8_TEXT,race_9_TEXT,gender,gender_4_TEXT,FL_10_DO,consent_DO,OG_male_Biracial_base_face_DO,New_Biracial_male_base_face_DO,BI_female_base_face_DO,Black_female_base_face_DO,White_female_base_face_DO,Black_male_base_face_DO,White_male_base_face_DO,Ambig_base_face_DO,demos_DO
4/27/23 20:09,4/27/23 20:13,0,24.20.245.245,100,259,1,4/27/23 20:13,R_agZBxp6M9srZ2gh,,,,,45.5331,-122.7037,anonymous,EN,1,62,61,60,2,5,4,6,4,6,4|1|3|5|2|6,36,43,67,4,2,6,5,1,6,21,32,32,5,3,5,4,1,5,5|1|3|4|6|2,87,83,7,4,4,5,5,3,4,5|3|6|2|4|1,1,0,0,1,3,1,2,1,4,4|3|1|2|6|5,82,90,100,1,5,6,4,2,5,5|2|3|4|1|6,0,0,100,1,3,7,3,1,4,4|1|5|6|3|2,44,23,38,2,5,2,3,1,4,2|5|6|4|1|3,Gut feeling.,2,29,8,Black/European,,2,,New_Biracial_male_base_face|Black_female_base_face|BI_female_base_face|Ambig_base_face|White_female_base_face|Black_male_base_face|OG_male_Biracial_base_face|White_male_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_masc|Black_male_skin|Black_male_afro|Black_male_traits,White_male_base|White_male_masc|White_male_skin|White_male_afro|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_skin|Ambig_masc|Ambig_traits,gender|race|random_response|age
4/27/23 20:14,4/27/23 20:18,0,75.178.18.244,100,211,1,4/27/23 20:18,R_2A1hlOIRvCPTF9Y,,,,,34.1847,-79.7704,anonymous,EN,1,85,39,88,4,4,4,5,4,4,5|6|3|1|2|4,91,10,93,4,4,4,5,4,4,76,24,17,4,4,4,5,4,4,2|5|3|4|1|6,91,89,8,4,4,4,5,4,4,1|2|4|5|6|3,10,15,9,4,4,4,5,4,4,1|2|5|3|6|4,86,79,89,4,4,4,5,4,4,2|4|1|5|6|3,22,19,90,4,4,4,5,4,4,1|4|3|2|6|5,92,23,91,4,4,4,5,4,4,5|1|2|6|4|3,Based on the photo,2,29,2,,,1,,Ambig_base_face|White_male_base_face|BI_female_base_face|Black_male_base_face|OG_male_Biracial_base_face|Black_female_base_face|White_female_base_face|New_Biracial_male_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_skin|BI_female_masc|BI_female_traits,Black_female_base|Black_female_skin|Black_female_afro|Black_female_masc|Black_female_traits,White_female_base|White_female_afro|White_female_skin|White_female_masc|White_female_traits,Black_male_base|Black_male_skin|Black_male_masc|Black_male_afro|Black_male_traits,White_male_base|White_male_skin|White_male_afro|White_male_masc|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_masc|Ambig_afro|Ambig_traits,race|random_response|age|gender
4/27/23 20:16,4/27/23 20:21,0,73.155.168.178,100,295,1,4/27/23 20:21,R_10rC1qvA2KwECH8,,,,,29.5209,-95.1922,anonymous,EN,1,51,51,51,4,4,4,4,4,4,4|5|2|6|1|3,51,51,51,4,4,4,4,4,4,51,51,51,4,4,4,4,4,4,2|1|3|4|6|5,51,51,51,4,4,4,4,4,4,1|4|6|2|5|3,51,51,51,4,4,4,4,4,4,2|5|1|6|4|3,51,51,51,4,4,4,4,4,4,1|4|5|6|2|3,51,51,51,4,4,4,4,4,4,4|3|5|1|2|6,51,51,51,4,4,4,4,4,4,1|3|5|2|6|4,Just used my gut,2,34,2,,,1,,White_male_base_face|New_Biracial_male_base_face|Black_male_base_face|BI_female_base_face|Black_female_base_face|Ambig_base_face|OG_male_Biracial_base_face|White_female_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_afro|BI_female_masc|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_masc|White_female_afro|White_female_skin|White_female_traits,Black_male_base|Black_male_skin|Black_male_masc|Black_male_afro|Black_male_traits,White_male_base|White_male_masc|White_male_afro|White_male_skin|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,race|age|random_response|gender
4/27/23 20:18,4/27/23 20:26,0,71.120.248.60,100,440,1,4/27/23 20:26,R_29oziePmPwQzPzy,,,,,36.8566,-75.9832,anonymous,EN,1,95,40,93,5,4,6,3,3,4,6|5|4|3|2|1,50,54,96,7,5,4,6,4,6,45,40,5,7,5,4,6,5,7,5|2|4|1|6|3,100,97,10,5,5,4,4,3,5,2|3|4|5|1|6,0,0,8,5,3,2,4,2,6,6|5|1|4|2|3,100,100,100,6,5,7,5,4,5,2|4|3|5|1|6,0,0,100,6,2,6,4,1,5,5|6|2|4|1|3,55,55,65,4,6,5,5,3,6,4|3|2|5|1|6,Just gut feelings and observations based on the photos.,2,23,2,,,2,,OG_male_Biracial_base_face|BI_female_base_face|White_female_base_face|Ambig_base_face|Black_female_base_face|White_male_base_face|Black_male_base_face|New_Biracial_male_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_afro|Black_male_masc|Black_male_skin|Black_male_traits,White_male_base|White_male_masc|White_male_afro|White_male_skin|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_skin|Ambig_afro|Ambig_traits,random_response|race|age|gender
4/27/23 20:24,4/27/23 20:27,0,108.54.225.200,100,182,1,4/27/23 20:27,R_2yrBG1Jrfa8yGsl,,,,,40.6186,-73.9272,anonymous,EN,1,68,63,74,5,5,4,5,5,6,2|1|6|5|3|4,40,33,36,3,5,3,5,5,3,27,30,27,6,5,5,4,5,5,3|1|2|4|5|6,68,78,29,5,5,4,6,5,6,5|6|3|1|4|2,25,23,11,4,4,5,3,4,5,3|1|5|6|2|4,76,82,91,6,5,5,4,5,5,2|1|5|6|4|3,36,33,65,5,4,6,5,5,5,4|2|1|3|6|5,24,32,25,4,5,4,4,3,5,5|1|4|6|3|2,I think of my first impressions possibly walking past them.,2,22,2,,,1,,OG_male_Biracial_base_face|Black_male_base_face|White_female_base_face|New_Biracial_male_base_face|White_male_base_face|Black_female_base_face|Ambig_base_face|BI_female_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_masc|BI_female_skin|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_afro|Black_male_masc|Black_male_skin|Black_male_traits,White_male_base|White_male_masc|White_male_skin|White_male_afro|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_skin|Ambig_masc|Ambig_traits,age|race|gender|random_response
4/27/23 20:23,4/27/23 20:32,0,66.31.55.75,100,541,1,4/27/23 20:32,R_RrgUQJFHD06m8H7,,,,,42.428,-71.0618,anonymous,EN,1,85,62,88,4,4,3,4,4,4,4|5|2|1|3|6,43,13,56,2,4,5,4,2,4,57,33,32,5,4,4,4,3,4,3|2|4|1|6|5,100,69,0,4,4,2,4,5,4,2|1|3|6|5|4,19,15,13,3,4,5,4,2,4,6|5|3|1|2|4,81,72,87,5,4,4,4,4,4,5|3|1|4|6|2,0,5,85,4,3,4,4,3,4,3|6|5|2|1|4,47,18,54,4,4,3,4,3,4,2|4|3|1|5|6,I went with my gut,2,43,2,,,2,,OG_male_Biracial_base_face|Black_female_base_face|New_Biracial_male_base_face|White_male_base_face|Black_male_base_face|Ambig_base_face|White_female_base_face|BI_female_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_skin|BI_female_afro|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_afro|White_female_skin|White_female_masc|White_female_traits,Black_male_base|Black_male_skin|Black_male_masc|Black_male_afro|Black_male_traits,White_male_base|White_male_afro|White_male_skin|White_male_masc|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_afro|Ambig_masc|Ambig_traits,gender|random_response|age|race
4/27/23 20:26,4/27/23 20:36,0,166.194.154.5,100,585,1,4/27/23 20:36,R_1pFhT6dDSJWmL9m,,,,,34.9151,-81.0129,anonymous,EN,1,100,61,,4,4,4,4,5,4,3|4|5|1|2|6,0,49,70,5,4,4,3,4,4,35,56,0,3,4,4,4,4,4,6|5|2|4|1|3,100,59,75,4,4,4,4,4,4,3|1|2|5|6|4,0,55,0,4,4,4,4,4,4,6|2|4|3|5|1,100,100,100,4,3,4,3,3,4,5|4|2|3|6|1,6,2,58,4,4,4,4,4,,4|1|2|5|6|3,0,60,0,6,6,4,6,6,6,3|2|1|6|4|5,None,2,31,,,,1,,White_male_base_face|Ambig_base_face|Black_male_base_face|White_female_base_face|BI_female_base_face|New_Biracial_male_base_face|Black_female_base_face|OG_male_Biracial_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_afro|Black_female_masc|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_masc|White_male_skin|White_male_afro|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_masc|Ambig_afro|Ambig_traits,race|age|random_response|gender
4/27/23 20:32,4/27/23 20:36,0,108.7.43.107,100,238,1,4/27/23 20:36,R_a2AhoxUoDSroNEt,,,,,42.5639,-70.9463,anonymous,EN,1,97,81,88,6,6,5,6,7,7,1|6|4|3|2|5,39,48,86,6,6,5,6,5,6,74,44,99,6,6,4,6,7,5,6|4|2|1|3|5,100,92,0,6,6,5,6,6,6,3|5|1|6|4|2,11,0,0,6,6,6,5,6,6,4|1|3|6|5|2,95,95,100,6,6,7,6,5,7,3|1|6|5|4|2,3,0,86,6,6,5,7,6,6,3|1|5|4|6|2,31,38,85,6,6,6,5,6,5,6|5|4|3|1|2,I looked at the faces and their hair,2,48,2,,,2,,OG_male_Biracial_base_face|White_male_base_face|Black_male_base_face|New_Biracial_male_base_face|BI_female_base_face|White_female_base_face|Ambig_base_face|Black_female_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_masc|BI_female_skin|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_skin|White_female_masc|White_female_traits,Black_male_base|Black_male_masc|Black_male_afro|Black_male_skin|Black_male_traits,White_male_base|White_male_afro|White_male_skin|White_male_masc|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_skin|Ambig_afro|Ambig_traits,random_response|age|gender|race
4/27/23 20:11,4/27/23 20:37,0,166.196.93.6,100,1528,1,4/27/23 20:37,R_2YX3QoG77x2GaNw,,,,,34.9151,-81.0129,anonymous,EN,1,58,60,58,4,4,4,4,4,4,1|4|3|2|5|6,61,47,95,4,4,3,5,4,4,45,26,1,5,4,4,4,4,4,4|1|6|5|2|3,89,87,16,4,4,4,4,4,4,1|4|5|2|3|6,0,16,3,4,4,4,4,4,4,1|3|4|5|6|2,97,59,99,6,4,4,4,4,4,6|4|3|1|5|2,21,13,95,4,4,4,4,4,4,6|3|5|4|2|1,59,58,58,4,4,4,4,4,4,5|3|1|2|4|6,not sure,2,43,2,,,2,,Ambig_base_face|New_Biracial_male_base_face|Black_female_base_face|White_female_base_face|Black_male_base_face|OG_male_Biracial_base_face|White_male_base_face|BI_female_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_afro|BI_female_masc|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_afro|White_female_skin|White_female_masc|White_female_traits,Black_male_base|Black_male_masc|Black_male_afro|Black_male_skin|Black_male_traits,White_male_base|White_male_masc|White_male_skin|White_male_afro|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,age|gender|random_response|race
4/27/23 20:31,4/27/23 20:37,0,71.46.56.80,100,346,1,4/27/23 20:37,R_wXG54oIsx2Wdxw5,,,,,28.53,-81.4057,anonymous,EN,1,100,100,100,6,4,4,4,4,4,3|4|5|1|6|2,51,51,99,6,4,4,4,4,4,51,51,0,6,4,4,4,4,4,4|5|3|2|1|6,100,100,0,6,4,4,4,4,4,6|3|4|2|5|1,0,0,0,6,4,4,4,4,4,4|2|3|1|6|5,100,100,100,6,4,4,4,4,4,4|6|1|5|2|3,0,0,100,6,4,4,4,4,4,6|5|4|3|2|1,51,51,0,6,4,4,4,4,4,5|4|1|2|6|3,Visually looking at the pictures.,2,58,2,,,2,,White_female_base_face|Black_male_base_face|White_male_base_face|Black_female_base_face|Ambig_base_face|OG_male_Biracial_base_face|New_Biracial_male_base_face|BI_female_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_masc|BI_female_afro|BI_female_traits,Black_female_base|Black_female_afro|Black_female_masc|Black_female_skin|Black_female_traits,White_female_base|White_female_skin|White_female_masc|White_female_afro|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_masc|White_male_afro|White_male_skin|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_skin|Ambig_masc|Ambig_traits,gender|race|random_response|age
4/27/23 20:32,4/27/23 20:48,0,104.139.65.245,100,973,1,4/27/23 20:48,R_32SiesG7lC5Wb9r,,,,,35.2296,-80.843,anonymous,EN,1,84,89,100,4,4,6,4,4,4,6|3|5|2|4|1,82,63,64,4,4,5,4,4,4,68,67,0,4,4,4,5,6,5,1|5|3|2|6|4,100,70,0,4,4,5,6,5,6,2|6|5|4|1|3,0,0,0,4,4,5,5,4,5,2|3|4|5|6|1,100,87,100,4,5,5,4,4,6,1|2|6|5|3|4,47,32,83,4,4,4,4,7,5,2|5|6|4|3|1,19,33,19,4,4,6,4,4,6,5|1|3|2|4|6,Taking a good look at them and using imagination,2,51,2,,,2,,Ambig_base_face|Black_female_base_face|Black_male_base_face|New_Biracial_male_base_face|OG_male_Biracial_base_face|White_male_base_face|BI_female_base_face|White_female_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_masc|Black_female_skin|Black_female_afro|Black_female_traits,White_female_base|White_female_masc|White_female_afro|White_female_skin|White_female_traits,Black_male_base|Black_male_skin|Black_male_masc|Black_male_afro|Black_male_traits,White_male_base|White_male_skin|White_male_afro|White_male_masc|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,age|random_response|gender|race
4/27/23 20:33,4/27/23 20:48,0,71.91.144.186,100,957,1,4/27/23 20:48,R_cTlwDK5TwaCvCpP,,,,,30.5178,-92.0878,anonymous,EN,1,84,39,42,2,2,2,3,3,3,2|3|1|4|6|5,47,44,68,2,4,4,4,4,4,35,58,8,5,5,2,5,5,5,4|1|5|2|3|6,100,100,0,5,5,3,5,5,5,5|4|2|3|1|6,7,18,15,5,5,3,5,5,5,4|3|5|1|6|2,100,100,96,4,6,6,6,5,6,4|3|1|5|6|2,5,22,89,2,4,4,4,4,4,1|4|6|2|5|3,59,57,40,2,4,3,5,4,5,1|2|4|6|3|5,I looked at the faces and thought if they looked more like a man or woman,2,26,2,,,1,,White_male_base_face|White_female_base_face|Ambig_base_face|BI_female_base_face|Black_male_base_face|OG_male_Biracial_base_face|New_Biracial_male_base_face|Black_female_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_skin|White_female_masc|White_female_afro|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_masc|White_male_skin|White_male_afro|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,gender|random_response|age|race
4/27/23 20:22,4/27/23 20:50,0,216.10.184.211,100,1700,1,4/27/23 20:50,R_O3UjtCxpwbFNLaN,,,,,37.8554,-76.2852,anonymous,EN,1,57,64,81,7,5,4,5,5,3,5|4|2|6|1|3,54,57,99,5,5,6,5,5,2,3,9,45,3,3,3,4,3,4,2|4|1|5|6|3,80,55,11,4,3,5,6,5,3,3|2|4|6|5|1,6,2,0,5,4,5,5,5,3,6|4|1|5|3|2,69,60,81,6,5,5,5,4,3,6|1|2|4|3|5,8,6,81,6,4,5,7,4,4,6|2|5|1|3|4,53,34,72,6,5,5,6,4,4,6|5|2|3|1|4,I saw the features of their skin color and how their appearance look,2,52,2,,,2,,OG_male_Biracial_base_face|Black_male_base_face|Ambig_base_face|White_male_base_face|BI_female_base_face|Black_female_base_face|White_female_base_face|New_Biracial_male_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_skin|BI_female_masc|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_skin|White_female_masc|White_female_traits,Black_male_base|Black_male_masc|Black_male_afro|Black_male_skin|Black_male_traits,White_male_base|White_male_masc|White_male_afro|White_male_skin|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_afro|Ambig_masc|Ambig_traits,gender|race|age|random_response
4/27/23 20:34,4/27/23 20:51,0,70.186.115.157,100,1036,1,4/27/23 20:51,R_1oFHjaZKbbhPLmd,,,,,29.9381,-90.0309,anonymous,EN,1,81,72,76,4,4,4,4,4,4,3|2|5|6|4|1,62,39,75,4,4,4,4,4,4,32,25,21,4,4,4,4,4,4,2|4|6|1|3|5,87,90,0,4,4,4,4,4,4,6|5|1|4|3|2,28,1,40,4,4,4,4,4,4,4|3|6|2|5|1,100,87,100,4,4,4,4,4,4,2|5|6|1|4|3,15,15,89,4,4,4,4,4,4,6|2|4|5|1|3,64,58,39,4,4,4,4,4,4,1|4|6|2|5|3,I typically don't make personality assumptions,2,24,2,,,1,,OG_male_Biracial_base_face|Black_male_base_face|BI_female_base_face|White_male_base_face|Ambig_base_face|Black_female_base_face|New_Biracial_male_base_face|White_female_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_masc|BI_female_skin|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_masc|White_female_afro|White_female_skin|White_female_traits,Black_male_base|Black_male_masc|Black_male_afro|Black_male_skin|Black_male_traits,White_male_base|White_male_skin|White_male_afro|White_male_masc|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_skin|Ambig_afro|Ambig_traits,gender|random_response|race|age
